Name,Category,Price,Quality
EmpireDragon,Acción,12068,70
WarriorLegends,Estrategia,36357,23
WarriorLegends,RPG,42203,52
QuestWarrior,RPG,33777,81
WarriorWarrior,Deportes,46501,21
DragonEmpire,Estrategia,69310,96
WarriorDragon,Deportes,1229,46
EmpireEmpire,Aventura,40393,89
EmpireDragon,Deportes,62603,25
EmpireGalaxy,Deportes,20351,73
LegendsEmpire,Aventura,58320,45
DragonQuest,Estrategia,17959,50
EmpireEmpire,Acción,14504,96
DragonQuest,Simulación,10126,0
QuestGalaxy,Estrategia,69289,80
GalaxyQuest,Aventura,28727,81
QuestGalaxy,Deportes,32850,91
DragonDragon,Deportes,11533,43
EmpireQuest,Deportes,55047,26
WarriorEmpire,Acción,34734,100
GalaxyGalaxy,Deportes,56208,10
WarriorWarrior,RPG,7328,18
LegendsLegends,RPG,25295,15
DragonQuest,RPG,26748,1
GalaxyEmpire,Acción,42219,24
WarriorEmpire,Estrategia,21804,48
LegendsQuest,Deportes,44809,19
EmpireWarrior,RPG,46276,48
WarriorWarrior,Deportes,37740,83
QuestGalaxy,Simulación,2530,99
LegendsEmpire,RPG,27282,63
DragonGalaxy,Deportes,25818,92
DragonDragon,Acción,36702,56
WarriorDragon,Aventura,18102,22
EmpireEmpire,Simulación,49700,41
GalaxyWarrior,Simulación,17277,7
EmpireQuest,RPG,17517,11
GalaxyLegends,Acción,34786,4
EmpireEmpire,RPG,56797,17
EmpireWarrior,Aventura,63533,23
WarriorQuest,Deportes,66511,87
EmpireQuest,Simulación,28968,3
EmpireEmpire,Deportes,61125,71
WarriorDragon,RPG,4214,49
GalaxyEmpire,RPG,8397,21
GalaxyGalaxy,Estrategia,7445,100
DragonWarrior,Simulación,69524,54
LegendsDragon,Aventura,24678,12
GalaxyGalaxy,Estrategia,62418,62
LegendsEmpire,RPG,51989,3
LegendsWarrior,RPG,20080,4
DragonEmpire,Aventura,36809,37
QuestLegends,Aventura,62667,14
WarriorEmpire,Simulación,7324,74
GalaxyDragon,Simulación,40352,78
DragonDragon,Deportes,9154,68
GalaxyQuest,RPG,12541,55
GalaxyQuest,Aventura,4183,17
GalaxyWarrior,Estrategia,51872,39
DragonQuest,Estrategia,24848,26
LegendsLegends,Acción,19819,100
LegendsEmpire,Acción,62168,79
QuestWarrior,Deportes,45146,70
LegendsDragon,Deportes,13652,27
QuestWarrior,Estrategia,21824,7
GalaxyEmpire,Estrategia,39895,43
DragonLegends,Acción,49596,63
DragonEmpire,Acción,39432,44
LegendsLegends,Deportes,23269,76
DragonGalaxy,RPG,55380,28
QuestWarrior,Deportes,37016,0
EmpireDragon,Acción,21992,98
DragonGalaxy,Acción,41319,16
EmpireEmpire,Acción,47892,67
GalaxyQuest,RPG,61002,35
EmpireWarrior,Estrategia,38327,19
GalaxyGalaxy,Deportes,66184,51
QuestLegends,RPG,2041,74
QuestQuest,Aventura,69676,90
GalaxyDragon,Deportes,51045,41
WarriorGalaxy,RPG,33671,35
WarriorDragon,Aventura,679,91
LegendsLegends,Deportes,9042,22
QuestEmpire,Aventura,30397,1
DragonWarrior,Deportes,26531,52
LegendsGalaxy,Acción,22406,68
LegendsGalaxy,Aventura,47190,43
GalaxyEmpire,RPG,20416,54
WarriorEmpire,Deportes,19697,17
EmpireQuest,Acción,20326,19
EmpireEmpire,Estrategia,3490,74
DragonGalaxy,Acción,6214,98
WarriorLegends,RPG,13666,67
EmpireLegends,Simulación,22236,50
WarriorEmpire,Aventura,1658,25
QuestEmpire,Simulación,51062,67
WarriorEmpire,Deportes,63549,71
EmpireLegends,RPG,17388,21
WarriorEmpire,Estrategia,31803,36
GalaxyEmpire,Deportes,28951,33
DragonDragon,Estrategia,8079,12
GalaxyDragon,Aventura,13904,16
DragonDragon,Deportes,46430,4
LegendsDragon,Estrategia,64559,61
WarriorQuest,Acción,9178,78
DragonQuest,Aventura,66363,13
WarriorWarrior,Deportes,392,25
LegendsWarrior,Deportes,54318,92
WarriorDragon,Deportes,6327,52
LegendsGalaxy,Deportes,31634,86
WarriorDragon,Acción,25883,13
WarriorLegends,Estrategia,65974,13
DragonEmpire,RPG,41609,24
LegendsQuest,Estrategia,39691,42
QuestDragon,Estrategia,15408,78
LegendsLegends,Acción,28537,80
WarriorWarrior,Deportes,60754,95
WarriorGalaxy,Aventura,50050,40
WarriorWarrior,Aventura,5217,100
QuestEmpire,Simulación,69010,83
WarriorLegends,RPG,50777,29
QuestLegends,Estrategia,1777,10
WarriorGalaxy,Simulación,29549,21
LegendsDragon,Aventura,67224,17
EmpireGalaxy,RPG,67959,8
WarriorLegends,Simulación,1062,15
WarriorQuest,Simulación,6448,8
LegendsLegends,Deportes,31170,24
QuestDragon,Estrategia,65340,53
DragonWarrior,Deportes,40764,62
QuestDragon,RPG,22509,69
GalaxyQuest,RPG,10322,92
LegendsEmpire,Aventura,50572,11
EmpireWarrior,Estrategia,52673,13
QuestQuest,Estrategia,53730,86
LegendsEmpire,Estrategia,62828,0
QuestGalaxy,Aventura,50605,64
DragonWarrior,Acción,18929,53
GalaxyQuest,Estrategia,29367,96
QuestWarrior,Simulación,27712,13
GalaxyEmpire,Estrategia,11991,98
WarriorDragon,RPG,40131,22
LegendsQuest,Estrategia,44722,11
GalaxyEmpire,Acción,36625,26
WarriorWarrior,Estrategia,14537,60
WarriorQuest,Estrategia,41115,68
LegendsLegends,Acción,8966,40
DragonLegends,Estrategia,64079,10
QuestWarrior,Acción,31492,98
DragonGalaxy,Deportes,45561,82
EmpireLegends,Aventura,48351,33
WarriorGalaxy,Simulación,39873,52
QuestLegends,Simulación,22450,55
DragonQuest,Deportes,57368,17
EmpireLegends,Deportes,1970,95
LegendsDragon,Estrategia,9094,96
QuestEmpire,Simulación,6384,47
QuestEmpire,RPG,35437,85
EmpireLegends,Acción,337,69
GalaxyGalaxy,Deportes,37838,98
WarriorDragon,Estrategia,51144,39
GalaxyQuest,Deportes,29265,24
QuestDragon,Simulación,27507,59
WarriorDragon,Aventura,52294,19
WarriorQuest,Acción,40403,60
LegendsQuest,Deportes,31578,51
GalaxyWarrior,RPG,6943,94
QuestQuest,Simulación,9237,12
EmpireQuest,Estrategia,53033,48
WarriorDragon,Estrategia,69537,11
GalaxyLegends,Deportes,25053,44
EmpireDragon,Aventura,50394,83
DragonQuest,Aventura,17429,77
LegendsGalaxy,RPG,24471,45
LegendsGalaxy,Estrategia,64110,56
GalaxyQuest,Aventura,32296,54
QuestGalaxy,Deportes,39748,23
WarriorGalaxy,Estrategia,9668,73
EmpireGalaxy,Simulación,10360,47
DragonWarrior,Deportes,2054,62
QuestQuest,RPG,37176,20
EmpireLegends,Deportes,59078,0
EmpireLegends,Aventura,7416,6
GalaxyWarrior,RPG,21317,30
WarriorLegends,Deportes,5157,29
DragonGalaxy,Deportes,29291,72
LegendsLegends,Aventura,58201,17
GalaxyLegends,Estrategia,30611,5
DragonEmpire,Aventura,9745,89
GalaxyWarrior,Estrategia,62471,10
LegendsDragon,Deportes,59555,74
DragonGalaxy,Aventura,16645,76
LegendsLegends,Deportes,64935,85
GalaxyQuest,RPG,57533,8
QuestGalaxy,Aventura,16584,15
DragonGalaxy,Aventura,20057,53
GalaxyWarrior,Deportes,38319,78
DragonEmpire,RPG,28374,73
DragonGalaxy,Deportes,5253,50
GalaxyDragon,RPG,19560,98
EmpireQuest,RPG,7407,61
LegendsQuest,Simulación,12258,33
LegendsLegends,Simulación,37025,54
LegendsWarrior,Aventura,68366,25
EmpireLegends,Acción,25248,17
GalaxyDragon,Acción,46919,24
WarriorEmpire,Aventura,56022,71
LegendsQuest,Simulación,39785,38
EmpireWarrior,Aventura,56673,56
EmpireEmpire,Acción,53836,87
DragonQuest,Deportes,23195,35
QuestEmpire,Deportes,64440,65
EmpireDragon,Deportes,64137,62
GalaxyGalaxy,Acción,48331,46
DragonEmpire,Simulación,65682,84
LegendsEmpire,Aventura,59312,13
LegendsLegends,Acción,13724,58
WarriorQuest,Aventura,4724,96
LegendsDragon,Deportes,33094,24
WarriorDragon,Aventura,13205,77
GalaxyWarrior,Deportes,48127,22
DragonQuest,RPG,17174,55
WarriorWarrior,Estrategia,36897,28
QuestWarrior,Aventura,7109,47
DragonLegends,Deportes,52364,97
DragonGalaxy,RPG,48077,29
DragonQuest,Aventura,9033,79
WarriorEmpire,Simulación,24759,65
DragonQuest,Acción,35222,48
QuestQuest,Deportes,1707,98
EmpireWarrior,Estrategia,68777,13
EmpireGalaxy,Aventura,6314,31
WarriorWarrior,RPG,44455,32
DragonEmpire,Simulación,53293,48
LegendsLegends,RPG,24046,90
LegendsEmpire,Aventura,42754,34
EmpireWarrior,Estrategia,250,17
QuestGalaxy,Aventura,53075,21
LegendsEmpire,RPG,25536,65
DragonEmpire,RPG,2155,40
WarriorEmpire,Estrategia,20538,10
DragonEmpire,Acción,15582,92
EmpireQuest,Simulación,44274,52
LegendsWarrior,Estrategia,20036,59
LegendsLegends,Estrategia,61519,61
DragonLegends,RPG,28172,55
GalaxyDragon,RPG,9953,46
DragonGalaxy,Estrategia,42978,1
DragonLegends,Estrategia,11984,52
DragonLegends,Aventura,23333,0
LegendsGalaxy,Deportes,14305,22
WarriorDragon,Aventura,3812,31
LegendsGalaxy,RPG,56944,100
GalaxyLegends,Deportes,21173,66
GalaxyEmpire,Deportes,5716,78
LegendsEmpire,Aventura,42823,40
DragonQuest,Aventura,56955,58
DragonWarrior,Acción,51194,86
LegendsWarrior,Estrategia,32112,28
LegendsEmpire,Aventura,18881,60
EmpireDragon,Acción,65340,14
LegendsQuest,Simulación,41499,40
EmpireWarrior,Aventura,14193,42
EmpireLegends,Acción,69581,54
EmpireEmpire,Estrategia,4127,25
DragonGalaxy,Estrategia,44757,24
DragonLegends,Estrategia,40822,76
GalaxyGalaxy,Simulación,33221,23
QuestDragon,Estrategia,57124,15
LegendsLegends,RPG,24244,67
WarriorGalaxy,Estrategia,20294,78
QuestGalaxy,Deportes,27564,77
WarriorGalaxy,Simulación,63800,44
QuestGalaxy,Acción,28890,87
QuestQuest,Deportes,57345,88
EmpireQuest,Aventura,24856,24
GalaxyGalaxy,Simulación,4630,76
LegendsQuest,Acción,42586,31
EmpireEmpire,Simulación,13141,83
QuestWarrior,Acción,46670,7
EmpireDragon,Estrategia,1652,69
WarriorDragon,Acción,33582,95
LegendsQuest,Deportes,2032,18
QuestWarrior,Aventura,23674,67
EmpireEmpire,RPG,13036,7
GalaxyGalaxy,Estrategia,56851,15
EmpireLegends,Aventura,12431,60
EmpireQuest,RPG,17383,12
DragonEmpire,Simulación,27313,73
EmpireEmpire,Estrategia,45368,92
QuestWarrior,Simulación,61704,23
DragonLegends,Deportes,46774,67
GalaxyQuest,Deportes,68404,8
WarriorLegends,Aventura,47721,41
DragonGalaxy,Deportes,62390,42
LegendsGalaxy,RPG,54403,9
EmpireLegends,Deportes,18787,0
GalaxyWarrior,Estrategia,8952,78
WarriorEmpire,RPG,52345,77
QuestWarrior,Aventura,25112,52
LegendsQuest,Acción,42817,78
EmpireGalaxy,Acción,26612,41
WarriorDragon,Simulación,48774,48
DragonDragon,Acción,44452,0
LegendsDragon,RPG,56696,51
WarriorDragon,Simulación,43891,92
WarriorDragon,Acción,6853,92
GalaxyQuest,RPG,50605,31
EmpireEmpire,Acción,6492,63
LegendsDragon,Acción,39728,4
EmpireQuest,Simulación,47523,41
DragonEmpire,Aventura,26231,73
EmpireLegends,RPG,10350,53
LegendsGalaxy,Estrategia,31669,50
QuestDragon,Estrategia,55228,78
WarriorGalaxy,Acción,4423,26
DragonWarrior,RPG,47625,19
LegendsEmpire,Estrategia,33711,56
DragonQuest,Simulación,51078,33
LegendsEmpire,RPG,23687,25
DragonGalaxy,Aventura,57782,93
LegendsLegends,Deportes,9978,4
LegendsGalaxy,Deportes,67023,36
GalaxyQuest,Estrategia,5124,51
LegendsEmpire,Aventura,8124,2
WarriorQuest,Simulación,31675,23
WarriorEmpire,Aventura,25709,83
WarriorLegends,Estrategia,49944,27
EmpireQuest,Simulación,27398,40
EmpireWarrior,RPG,51949,2
WarriorEmpire,RPG,29840,26
QuestGalaxy,Acción,15257,49
QuestLegends,RPG,14645,27
EmpireLegends,RPG,55869,83
DragonQuest,Aventura,8679,76
WarriorQuest,Estrategia,67898,60
EmpireDragon,Deportes,68834,98
EmpireLegends,Simulación,6552,41
QuestWarrior,RPG,63336,10
DragonEmpire,Deportes,39601,10
EmpireGalaxy,RPG,4843,66
DragonDragon,Simulación,45368,24
QuestEmpire,Simulación,59773,53
WarriorEmpire,RPG,55899,65
GalaxyEmpire,Aventura,58729,49
WarriorDragon,Aventura,50349,72
LegendsQuest,Aventura,4338,84
WarriorDragon,Estrategia,15458,0
QuestWarrior,Estrategia,18522,35
DragonQuest,Aventura,5320,31
GalaxyWarrior,Acción,11230,48
GalaxyQuest,RPG,42768,3
EmpireQuest,Aventura,23385,24
WarriorWarrior,Deportes,57401,33
DragonWarrior,Acción,16127,82
EmpireLegends,RPG,16689,21
WarriorQuest,Estrategia,68577,39
DragonEmpire,Estrategia,27837,53
DragonGalaxy,Deportes,32376,91
GalaxyGalaxy,Deportes,55216,30
DragonGalaxy,RPG,16417,72
GalaxyLegends,Simulación,6846,63
QuestEmpire,Deportes,52416,14
WarriorLegends,Aventura,2593,43
EmpireWarrior,RPG,22005,5
DragonGalaxy,Deportes,16462,85
WarriorDragon,Estrategia,14139,34
DragonWarrior,Simulación,31241,70
QuestEmpire,Simulación,47729,47
WarriorDragon,Simulación,53967,100
EmpireDragon,Estrategia,15044,39
LegendsQuest,Acción,34038,69
WarriorDragon,Aventura,8445,6
DragonEmpire,Estrategia,15305,74
EmpireDragon,Acción,36406,81
WarriorGalaxy,RPG,59085,37
WarriorQuest,Deportes,19719,85
GalaxyDragon,Deportes,15528,94
QuestWarrior,Aventura,21316,91
DragonLegends,RPG,44837,94
DragonGalaxy,RPG,21868,33
GalaxyLegends,Deportes,8178,70
EmpireDragon,Aventura,30152,36
EmpireQuest,Deportes,36015,58
EmpireQuest,Estrategia,19020,55
LegendsEmpire,Acción,39588,94
LegendsQuest,RPG,42020,34
LegendsDragon,RPG,5845,2
WarriorGalaxy,Estrategia,42815,7
LegendsGalaxy,Aventura,60881,94
DragonQuest,Deportes,61610,21
DragonDragon,Estrategia,26284,12
EmpireGalaxy,Deportes,46050,80
DragonQuest,RPG,6660,34
LegendsDragon,Acción,53581,66
LegendsEmpire,Simulación,13077,72
DragonGalaxy,Aventura,7076,62
DragonDragon,Simulación,28479,98
QuestEmpire,Deportes,33329,64
WarriorLegends,Acción,46983,55
EmpireQuest,Estrategia,20554,39
WarriorLegends,Estrategia,635,56
QuestDragon,Deportes,14679,39
EmpireWarrior,Deportes,51382,63
QuestGalaxy,Acción,37751,84
WarriorGalaxy,Deportes,56194,77
EmpireDragon,Deportes,46911,15
EmpireEmpire,Acción,66045,72
QuestDragon,Acción,24213,90
LegendsQuest,Aventura,54637,72
LegendsGalaxy,RPG,7236,81
GalaxyGalaxy,RPG,64731,55
GalaxyEmpire,RPG,48281,82
QuestDragon,Acción,16302,78
GalaxyGalaxy,RPG,41275,47
WarriorEmpire,Simulación,59108,77
GalaxyDragon,Deportes,17767,96
DragonLegends,Acción,18897,1
LegendsEmpire,Acción,23319,12
EmpireQuest,Aventura,62256,53
DragonDragon,Acción,3471,99
GalaxyWarrior,Deportes,52477,39
LegendsQuest,RPG,49670,71
WarriorGalaxy,Estrategia,7362,44
QuestEmpire,Deportes,64794,87
DragonDragon,RPG,51437,4
WarriorDragon,Acción,14267,11
DragonQuest,Deportes,8935,88
WarriorDragon,Aventura,58833,36
QuestWarrior,RPG,56966,84
WarriorGalaxy,Estrategia,29444,3
GalaxyGalaxy,RPG,57813,47
QuestWarrior,Simulación,44715,95
WarriorGalaxy,Aventura,57884,6
LegendsQuest,Simulación,32660,85
DragonLegends,Deportes,11139,12
QuestDragon,RPG,15959,11
EmpireGalaxy,Deportes,59393,62
EmpireEmpire,RPG,65728,59
DragonQuest,Simulación,568,96
GalaxyGalaxy,Simulación,37471,21
QuestWarrior,Deportes,63559,84
LegendsWarrior,Deportes,12335,78
QuestGalaxy,Estrategia,63071,35
DragonEmpire,RPG,60704,31
EmpireEmpire,Aventura,49932,36
DragonDragon,Estrategia,27700,57
WarriorWarrior,Simulación,37142,89
GalaxyGalaxy,Simulación,32969,100
DragonQuest,Estrategia,24491,49
QuestEmpire,Estrategia,25207,56
LegendsEmpire,Acción,34773,58
DragonDragon,Aventura,18547,13
DragonGalaxy,Deportes,28419,30
GalaxyEmpire,Acción,38783,61
WarriorLegends,Simulación,20116,50
WarriorDragon,RPG,34491,25
DragonDragon,RPG,1219,33
WarriorQuest,RPG,45564,69
EmpireWarrior,Aventura,6752,6
QuestEmpire,Estrategia,9317,95
WarriorGalaxy,Simulación,22956,14
WarriorDragon,Estrategia,42399,61
EmpireWarrior,Estrategia,22060,21
WarriorLegends,Acción,58672,78
LegendsWarrior,RPG,32385,25
DragonLegends,Acción,42820,24
GalaxyDragon,Deportes,31034,10
GalaxyEmpire,Estrategia,19291,29
DragonWarrior,RPG,60263,18
EmpireGalaxy,Estrategia,16458,19
QuestQuest,Estrategia,42179,26
WarriorWarrior,Aventura,10088,90
DragonLegends,RPG,26725,79
DragonQuest,Deportes,12278,72
WarriorLegends,Estrategia,2717,81
DragonGalaxy,Deportes,35283,87
LegendsEmpire,Deportes,56678,70
DragonWarrior,Deportes,11247,0
DragonQuest,Estrategia,2580,31
WarriorDragon,RPG,9923,9
GalaxyDragon,Deportes,35949,23
EmpireEmpire,Estrategia,1497,62
QuestGalaxy,RPG,25035,0
QuestEmpire,Estrategia,29190,44
LegendsDragon,Simulación,13045,18
WarriorWarrior,Simulación,49960,68
EmpireEmpire,Deportes,30126,8
GalaxyEmpire,Aventura,25851,72
EmpireGalaxy,Aventura,12169,27
LegendsLegends,Simulación,8250,5
WarriorLegends,Simulación,52073,92
QuestWarrior,Deportes,48072,3
WarriorDragon,Simulación,56133,12
QuestQuest,Estrategia,17938,8
LegendsWarrior,Simulación,61,39
WarriorQuest,Simulación,48617,53
GalaxyEmpire,Estrategia,2965,82
LegendsEmpire,Simulación,12956,32
GalaxyQuest,Aventura,25342,8
DragonEmpire,Deportes,22787,47
DragonDragon,Aventura,52364,11
DragonDragon,Deportes,57108,91
LegendsLegends,Estrategia,27646,43
WarriorDragon,Estrategia,11868,54
WarriorDragon,Estrategia,43590,73
LegendsQuest,Simulación,38225,97
LegendsLegends,RPG,27132,81
QuestWarrior,Aventura,32358,11
QuestWarrior,Deportes,44900,16
QuestEmpire,Acción,4633,37
QuestQuest,Aventura,29232,82
DragonEmpire,Acción,46477,4
DragonLegends,Simulación,36518,60
QuestQuest,Aventura,62618,84
DragonGalaxy,Acción,20516,4
WarriorWarrior,RPG,60778,79
EmpireLegends,Simulación,42407,89
LegendsDragon,Deportes,61664,30
DragonQuest,Simulación,35321,26
DragonWarrior,Acción,50125,80
GalaxyLegends,RPG,19622,45
DragonLegends,Simulación,50964,26
DragonQuest,Acción,66909,50
WarriorWarrior,Estrategia,41805,52
LegendsWarrior,Estrategia,17808,73
DragonWarrior,Aventura,60151,41
EmpireWarrior,Aventura,61197,84
QuestEmpire,Deportes,66189,95
EmpireQuest,Aventura,43254,16
WarriorQuest,Estrategia,19200,5
GalaxyDragon,Aventura,22636,62
LegendsLegends,Aventura,12373,36
EmpireDragon,Simulación,51157,21
QuestLegends,RPG,65675,22
GalaxyEmpire,Estrategia,15821,80
LegendsGalaxy,RPG,51040,23
LegendsQuest,Deportes,23118,100
LegendsLegends,Deportes,47976,12
EmpireEmpire,Acción,61387,91
EmpireWarrior,Aventura,20187,97
EmpireGalaxy,Aventura,45485,42
LegendsQuest,Deportes,27817,76
QuestGalaxy,Aventura,69355,66
DragonLegends,Estrategia,42467,12
WarriorDragon,RPG,41390,22
GalaxyWarrior,RPG,18773,21
GalaxyLegends,Simulación,7263,61
EmpireLegends,Acción,56787,42
DragonWarrior,Deportes,4736,18
EmpireLegends,Acción,6439,24
GalaxyDragon,Aventura,49690,8
LegendsLegends,Deportes,22628,64
GalaxyDragon,Acción,235,23
GalaxyLegends,Deportes,5947,85
LegendsLegends,Acción,22667,21
QuestQuest,Acción,33295,7
QuestDragon,Simulación,19904,69
QuestLegends,Estrategia,11679,10
QuestDragon,Estrategia,21833,90
GalaxyWarrior,RPG,51546,19
EmpireWarrior,Deportes,58055,90
LegendsQuest,Deportes,67412,91
DragonQuest,Acción,51626,79
LegendsQuest,Deportes,12140,18
EmpireEmpire,Deportes,60732,74
LegendsWarrior,Simulación,59436,98
DragonWarrior,Deportes,3984,43
WarriorWarrior,Deportes,16387,29
GalaxyLegends,Aventura,57925,23
DragonLegends,Estrategia,3895,47
EmpireEmpire,RPG,58577,37
GalaxyEmpire,Aventura,15808,1
QuestEmpire,Deportes,3957,15
WarriorWarrior,RPG,52617,2
QuestLegends,Acción,46496,97
QuestWarrior,Simulación,34771,23
QuestWarrior,Estrategia,27797,9
EmpireLegends,Acción,28231,77
DragonDragon,Deportes,40997,18
QuestGalaxy,Acción,25172,60
QuestEmpire,Acción,5294,35
WarriorQuest,Acción,41204,23
WarriorEmpire,Simulación,5993,60
GalaxyLegends,Aventura,22131,0
DragonDragon,Deportes,44044,21
QuestQuest,Estrategia,46700,17
QuestLegends,RPG,7065,16
QuestQuest,RPG,54454,60
GalaxyQuest,Simulación,3951,58
GalaxyGalaxy,Aventura,66256,56
QuestWarrior,Estrategia,53646,64
LegendsWarrior,Deportes,66889,55
WarriorGalaxy,RPG,30124,4
GalaxyQuest,Estrategia,17005,82
LegendsEmpire,RPG,32653,69
LegendsEmpire,Estrategia,9280,72
LegendsWarrior,Aventura,23799,30
DragonQuest,Deportes,45988,68
DragonWarrior,Aventura,23441,85
GalaxyEmpire,Estrategia,39868,98
GalaxyEmpire,Aventura,18310,64
QuestQuest,Acción,55967,14
LegendsDragon,RPG,33771,2
WarriorGalaxy,RPG,34878,63
EmpireQuest,Aventura,39912,62
EmpireGalaxy,Aventura,32893,94
QuestLegends,Estrategia,26603,54
WarriorGalaxy,Aventura,52309,71
QuestWarrior,Estrategia,50138,87
LegendsQuest,Estrategia,2369,67
EmpireWarrior,Estrategia,41964,63
EmpireEmpire,RPG,31293,64
QuestLegends,Acción,5856,38
LegendsQuest,Acción,58772,58
QuestLegends,Aventura,57517,86
WarriorEmpire,Deportes,3178,59
QuestGalaxy,RPG,50757,93
DragonEmpire,Simulación,35097,65
QuestQuest,Aventura,7271,24
WarriorQuest,Deportes,47826,35
QuestEmpire,Aventura,36382,84
EmpireQuest,Estrategia,1898,53
DragonDragon,Estrategia,37996,78
GalaxyWarrior,Simulación,48599,83
QuestGalaxy,Deportes,30663,20
GalaxyLegends,RPG,31022,21
QuestQuest,Deportes,42131,32
LegendsEmpire,Deportes,17997,59
WarriorQuest,Simulación,38766,68
GalaxyEmpire,RPG,58760,68
QuestEmpire,Deportes,16326,31
EmpireWarrior,Aventura,51054,27
EmpireEmpire,Deportes,7822,36
DragonDragon,Acción,537,50
DragonWarrior,Acción,15234,27
QuestLegends,Deportes,1325,71
QuestDragon,RPG,41627,53
GalaxyEmpire,Estrategia,2397,5
WarriorGalaxy,Deportes,14865,30
WarriorEmpire,Estrategia,47741,40
QuestGalaxy,Simulación,25831,13
QuestQuest,Acción,67236,62
EmpireWarrior,Deportes,31116,61
GalaxyGalaxy,Estrategia,62563,48
LegendsQuest,Estrategia,58571,28
DragonDragon,Estrategia,60857,25
WarriorDragon,Estrategia,8324,56
DragonWarrior,Simulación,56455,96
DragonQuest,Simulación,12697,82
WarriorEmpire,Deportes,18523,96
LegendsGalaxy,Aventura,63264,23
DragonEmpire,Estrategia,18982,83
EmpireWarrior,Deportes,34629,38
GalaxyWarrior,Aventura,20498,80
WarriorWarrior,Aventura,15032,72
EmpireGalaxy,Deportes,26070,52
QuestQuest,Deportes,59722,77
DragonWarrior,RPG,8620,6
DragonWarrior,Aventura,1542,70
EmpireDragon,Aventura,62165,45
EmpireLegends,Aventura,7401,15
GalaxyLegends,RPG,37246,51
EmpireGalaxy,RPG,22273,13
EmpireWarrior,RPG,25040,37
WarriorQuest,Acción,17924,64
GalaxyDragon,Deportes,62313,86
WarriorQuest,Acción,14267,14
DragonDragon,Estrategia,26270,43
WarriorLegends,Acción,20474,27
DragonQuest,Simulación,48485,13
GalaxyGalaxy,Acción,12712,82
QuestLegends,Estrategia,20986,9
WarriorGalaxy,Deportes,42138,31
WarriorLegends,Deportes,40776,59
LegendsWarrior,Aventura,48171,24
EmpireGalaxy,Simulación,26666,71
DragonEmpire,Estrategia,38212,94
LegendsDragon,Aventura,59350,68
EmpireGalaxy,Aventura,44938,40
QuestLegends,Aventura,37729,14
GalaxyQuest,Estrategia,48213,2
QuestWarrior,Deportes,46183,96
DragonQuest,Aventura,60379,25
GalaxyWarrior,Estrategia,24385,15
DragonDragon,Estrategia,62507,20
EmpireWarrior,Simulación,32911,17
QuestGalaxy,Acción,8272,70
DragonLegends,RPG,19658,45
QuestEmpire,Simulación,69732,18
LegendsLegends,Deportes,5693,17
LegendsDragon,Aventura,33447,78
